wd;ws
78;1,7
78;0
78;0,7
78;2,3
78;0
78;0
78;1,8
78;0,6
78;1,8
78;1,8
78;1,7
78;2,8
78;0,9
78;1,3
78;2,8
78;0
78;0
78;1,5
78;1,1
78;0
78;1,7
78;0,3
78;0
78;0
78;0
78;0
78;0
78;0
78;0,9
78;0
79;2
79;1,9
79;0,1
79;1,8
79;0,9
79;0
79;1,1
79;1,4
79;2,3
79;3,8
79;3,2
79;0,6
79;2,3
79;3,3
79;2,6
79;0,3
79;1,8
79;1,5
79;0,2
79;0,3
79;0,5
79;1,4
79;0
79;1,8
79;0,2
79;2,6
79;2,8
79;0
79;0
79;0,4
79;0
79;0
79;1,5
79;2,4
79;2
79;3,8
79;1,2
79;1,2
79;0,3
79;0,7
79;1,3
79;0
79;1,2
79;0
79;0,2
79;0
79;0
79;0
79;0,5
79;0,5
79;0,3
80;2
80;2,4
80;3,2
80;0,7
80;0,4
80;1
80;0
80;0,4
80;3,1
80;1,9
80;0,8
80;2,2
80;2,3
80;0,8
80;0,8
80;2,3
80;2,1
80;2
80;0,8
80;1,2
80;0,2
80;0
80;2,2
80;2,3
80;1
80;3,3
80;2,1
80;2,7
80;0
80;1,8
80;0
80;0,1
80;0
80;0,1
80;0
80;0
80;0
80;0
80;0
81;1,8
81;2,2
81;1,5
81;2,4
81;1,9
81;0,7
81;1,6
81;2,3
81;0,9
81;3,1
81;2,5
81;2,3
81;1,1
81;1,1
81;2,3
81;1,8
81;1,4
81;1,2
81;2,5
81;1,4
81;1,7
81;0,1
81;0
81;1,3
81;0,1
81;0
81;0
81;0
81;1,3
81;3,4
81;2,3
81;0,9
81;1,8
81;2,3
81;2,5
81;1,7
81;1,6
81;0,4
81;0
81;2,4
81;0,1
81;0
81;0
81;2,7
81;0
81;0
81;0,8
81;2,1
82;0,7
82;1,6
82;0,1
82;0,1
82;2,1
82;1,8
82;2
82;2,3
82;2,9
82;3,1
82;1,1
82;1,2
82;0,7
82;0
82;0
82;0
82;0,2
82;0,3
82;0,2
82;0
82;0,1
82;2,1
82;1,1
82;2,5
82;1,3
82;2,3
82;2,8
82;3
82;3
82;0
82;0
82;0
82;1,9
82;0
82;0,2
82;0
82;0
82;0,4
82;0
82;0
83;2
83;1,2
83;1,1
83;2,3
83;3,4
83;2,7
83;1
83;1,9
83;0,8
83;2,7
83;0,1
83;0
83;1,5
83;0,5
83;0,9
83;0
83;2
83;0,4
83;0
83;0
83;0,7
83;0
83;0
83;0
83;0
83;2,7
83;0
83;0
83;0
83;0
83;3
83;1,4
83;2,7
83;1,9
83;2,9
83;3,1
83;1,8
83;2,7
83;0
83;0,3
83;0
83;0
83;0
83;0,1
83;0
83;0,6
83;1
83;3,1
83;0
83;0,2
83;0
83;0
83;0
83;0
83;0,6
83;0,8
84;0,9
84;3,8
84;0,1
84;0,3
84;1
84;3
84;1,7
84;2,1
84;3
84;2,1
84;1,3
84;2,3
84;2,1
84;2,1
84;2,1
84;1,9
84;3,5
84;2,9
84;0,5
84;2,6
84;2,3
84;0,6
84;0,5
84;1,2
84;2
84;0
84;0
84;2,1
84;3,5
84;2,8
84;2,2
84;1,7
84;2,9
84;3,1
84;2,6
84;0
84;1,9
84;2,7
84;0
84;0
84;0
84;0,7
84;0
84;0,1
84;0
84;0
84;0
85;0,7
85;0,6
85;1,9
85;2,7
85;2,1
85;0,2
85;1,3
85;1,3
85;3,4
85;1,9
85;2,7
85;1,1
85;1,4
85;0,3
85;0,3
85;0
85;2,9
85;0,4
85;0,6
85;0
85;0,1
85;0,8
85;2,7
85;1,3
85;2
85;1,5
85;1,1
85;0,8
85;2,3
85;1,6
85;3,4
85;0,5
85;0,1
85;0
85;0
85;0
85;0,5
85;0
85;0,5
85;1,4
85;0
86;2,9
86;1,4
86;0
86;3
86;0,3
86;0,5
86;1,3
86;0,3
86;2,6
86;0
86;3,6
86;0,3
86;0,7
86;0
86;0,9
86;0,8
86;2,3
86;0,4
86;0,7
86;2,1
86;2,7
86;0
86;1,7
86;2,1
86;0,9
86;1,6
86;2
86;1
86;2,2
86;2,9
86;0
86;1,3
86;0,9
86;1,3
86;2,6
86;1,7
86;1,9
86;2,6
86;0
86;0
86;0
86;1
86;1,4
86;1,2
86;0
86;0
86;0
86;0
86;0
86;0
86;0
86;0
86;1,3
86;0
86;0,6
86;0
86;0,5
87;1,8
87;2,2
87;1
87;1,3
87;1
87;3,3
87;1,2
87;1,2
87;1,9
87;1,5
87;0,3
87;3,2
87;0
87;2,6
87;0
87;1,1
87;2,8
87;3
87;0
87;2,6
87;1,7
87;2,3
87;4,4
87;0
87;0,7
87;0
87;2,6
87;0,1
87;2
87;0
87;2,4
87;0
87;2,9
87;1,6
87;3,5
87;1,8
87;0
87;3,8
87;0
87;0,6
87;0
87;0,1
87;0,3
87;0
87;0,3
88;5,9
88;1,4
88;0
88;1,3
88;2,2
88;1
88;1
88;1,1
88;1,7
88;0
88;1,8
88;3,1
88;1,3
88;2,6
88;1
88;2,3
88;2
88;1
88;2,3
88;0,5
88;0,3
88;1,3
88;2,3
88;0
88;1,3
88;0
88;0
88;0
88;0
88;0
88;1,5
88;1,8
88;0
88;0
88;0
88;1,5
88;2,4
88;2,1
88;1,5
88;0
88;0
88;0
88;0
88;0
88;0,6
88;0
88;0
88;0
89;3,3
89;2,2
89;2,3
89;0,8
89;0
89;2
89;1,3
89;1,1
89;1,3
89;0
89;0,3
89;1,4
89;3,9
89;3,2
89;2,6
89;2,4
89;2,3
89;1,4
89;2,5
89;2,1
89;0,3
89;0,1
89;0,3
89;0
89;3,4
89;1
89;0,9
89;4,1
89;3,4
89;0,8
89;1,6
89;4,4
89;2,9
89;1,3
89;2,1
89;0
89;0
89;0,2
89;0
89;1
89;1,9
89;0
89;0
89;0
89;0,2
90;4,6
90;0
90;2,2
90;2,2
90;2,2
90;1,6
90;0,7
90;2,5
90;0,1
90;0
90;2
90;2,9
90;3,3
90;1,7
90;4,4
90;2,2
90;2,8
90;0,9
90;2
90;2,5
90;0,4
90;1,7
90;3
90;2,9
90;2,3
90;0,9
90;1,2
90;3
90;1,8
90;0
90;0
90;2,4
90;2,1
90;2,1
90;0
90;0,3
90;0
90;0
90;0
91;0,2
91;2,2
91;2,2
91;3
91;1,5
91;0,2
91;1,4
91;1,9
91;2,1
91;1,7
91;2,3
91;0
91;0
91;0,7
91;2
91;0
91;2
91;2
91;1,5
91;0,4
91;0,7
91;0,1
91;1,7
91;2,2
91;2,9
91;1
91;2,7
91;2,6
91;2,2
91;2,6
91;0
91;2,3
91;0,3
91;3,4
91;0,1
91;0
91;0
91;0
91;0
91;0,3
91;0,1
91;0
91;0
91;0
91;0
91;0
91;0
92;2,7
92;2,9
92;5,3
92;1
92;1,6
92;0,6
92;1,3
92;1,8
92;1,7
92;0,9
92;1,5
92;1,9
92;1,9
92;1,8
92;0,1
92;2,6
92;2,5
92;1,5
92;3
92;0,5
92;2,2
92;2,2
92;3,1
92;4,4
92;2,8
92;2,2
92;1,2
92;3
92;2,9
92;1,8
92;4,3
92;3,8
92;1,1
92;2,3
92;2,4
92;0
92;0
92;1,3
92;2,1
92;2,4
92;0,5
92;0
92;1,7
92;3,6
92;1,3
92;2,5
92;1,6
92;2,3
92;0
92;0,9
92;1,7
92;0
92;1
92;1
92;2,1
92;0,4
92;0,2
92;0
93;1,8
93;2
93;3,3
93;2,3
93;1,2
93;1,4
93;0
93;1,5
93;2,2
93;3,5
93;2
93;3,3
93;0,3
93;2,4
93;0,6
93;0,1
93;3
93;0,1
93;0
93;4,4
93;0
93;1,7
93;1,2
93;3,8
93;1,2
93;0,8
93;1,1
93;0
93;0
93;0,2
93;0,1
93;2,9
93;3
93;0
93;0
93;0
93;0,1
94;0,5
94;1,4
94;1
94;1,5
94;3,8
94;3,8
94;0,6
94;2,5
94;0,5
94;1,5
94;1,7
94;2,2
94;2,4
94;1,2
94;2,2
94;0,8
94;1,2
94;1,2
94;1,9
94;2,6
94;2,1
94;0,6
94;0
94;2,5
94;0
94;1,9
94;0
94;0,6
94;3,2
94;0
94;5,1
94;0
94;3,6
94;1,3
94;2,3
94;1,9
94;0
94;2,9
94;1,1
94;0
94;0
94;2,3
94;0,5
94;1,1
94;1,3
94;0
94;1,4
94;2,9
94;0
94;0,1
94;0
94;0
94;0,1
94;3,5
94;0,2
94;0
94;0
94;0
94;1,3
95;1,2
95;1,5
95;1,7
95;2,6
95;3
95;1,5
95;2,2
95;1,4
95;0
95;3,2
95;1,1
95;2,1
95;1,5
95;2,1
95;2,9
95;1,1
95;0,9
95;1,5
95;2,5
95;3,8
95;1
95;1,3
95;0
95;0,5
95;0,1
95;0
95;0
95;0
95;0,1
95;3,2
95;0
95;2,2
95;2,7
95;3,2
95;3,6
95;1,7
95;3
95;3
95;3,1
95;1
95;0
95;0,9
95;0,2
95;0,9
95;0
95;0
95;1,5
96;4
96;1,3
96;1,3
96;2,8
96;3,2
96;0,9
96;2,2
96;4
96;3,8
96;2,3
96;0,1
96;0,4
96;3
96;1,7
96;3,4
96;2,2
96;2,9
96;1,7
96;0,4
96;0,2
96;0,8
96;0
96;0
96;3
96;2,6
96;2,2
96;1,6
96;3
96;0,1
96;0
96;1,7
96;2,6
96;0
96;1,9
96;0
96;0
96;2,8
96;1,1
96;2
96;1,3
96;2,2
96;0
96;0
96;0
96;0,4
96;0,8
96;1
96;1,5
96;1,6
96;0
96;0
96;0
96;0
96;0,3
96;0
96;0
97;1,5
97;3,4
97;0,8
97;1,1
97;1,2
97;2,3
97;0,4
97;3,3
97;0,5
97;0
97;1,9
97;1,3
97;0
97;1,1
97;1,3
97;2,2
97;0
97;1,4
97;0,1
97;0,2
97;1,3
97;1,2
97;0
97;3,1
97;3,5
97;0
97;0
97;1,7
97;2,8
97;2,2
97;3
97;0,3
97;3,8
97;2
97;2,6
97;0,6
97;4,2
97;0
97;0
97;0
97;0
97;2,1
97;1,6
97;0
97;0
97;0
97;0
97;0
97;0
98;1,6
98;1,8
98;2,4
98;2,5
98;1,8
98;0,1
98;1,2
98;1,2
98;0
98;1,7
98;1,8
98;0,2
98;2,5
98;3,4
98;2,3
98;1
98;2,5
98;1
98;0
98;0,3
98;2,8
98;0
98;0
98;0
98;1,7
98;1,8
98;0,6
98;0,4
98;3,6
98;2
98;2,9
98;2,4
98;1,1
98;3,1
98;0
98;2,6
98;0
98;0
98;0
98;2,5
98;0
98;0
98;0
98;1,7
99;2
99;2,1
99;1,2
99;1
99;1,7
99;0
99;1,8
99;0
99;1,5
99;2,9
99;0
99;0,5
99;0,1
99;0
99;0
99;3
99;0
99;0
99;0
99;1,3
99;0,6
99;0
99;1,2
99;3,7
99;0
99;2,5
99;3
99;0
99;3,1
99;2,3
99;0
99;2
99;2,9
99;4,4
99;3,1
99;1,7
99;0
99;0
99;0
99;2,4
99;0
99;0,1
99;0
99;0
99;0
100;1,6
100;0,9
100;1,1
100;1
100;2,2
100;1,9
100;0,7
100;2,8
100;2,6
100;0
100;1,3
100;0,6
100;1,2
100;4,3
100;5,4
100;2,7
100;0
100;3,6
100;1,5
100;1,7
100;0,8
100;2,1
100;1,5
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0,6
100;0
100;0
101;0,7
101;0
101;0
101;0
101;0
101;0
101;0
101;0,5
101;3,3
101;0
101;1,2
101;3,1
101;0
101;0
101;1,4
101;2,8
101;2,3
101;0
101;2,9
101;2,7
101;2,6
101;2,4
101;2,7
101;0,7
101;1,2
101;3,3
101;0
101;2,5
101;0
101;0
101;0,1
101;1
101;0,2
101;0
101;0,5
101;0
101;0
102;0,8
102;3
102;2,6
102;0,7
102;0,8
102;0
102;2,7
102;1,1
102;0,4
102;0,5
102;1,1
102;0
102;0
102;0,9
102;0,1
102;3,2
102;1,4
102;3,4
102;0
102;0,3
102;1,8
102;1,9
102;0
102;0
102;0
102;1,6
102;0,2
102;0
102;2,6
102;0,4
102;0
102;1,9
102;0
102;2,9
102;0
103;2,1
103;0,1
103;2
103;2,1
103;0,5
103;0
103;2,3
103;3,1
103;0,6
103;1,9
103;0,1
103;1
103;2,1
103;2,8
103;2,4
103;2,3
103;0
103;2,1
103;1,9
103;2,4
103;0
103;0
103;4
103;1,7
103;0
103;0
103;1,5
103;0
103;2,6
103;0
103;2,4
103;0,6
103;1,2
104;2,5
104;1,7
104;3,3
104;1,9
104;0,9
104;1,4
104;3
104;2,6
104;1,9
104;2,3
104;1,5
104;0,4
104;0
104;0
104;5,9
104;3,5
104;2,3
104;3,5
104;1,3
104;0
104;1,1
104;0
104;1,6
104;2,2
104;2,9
104;0
104;0
104;0,7
104;0
104;2
104;0
104;3
104;0
104;2,5
104;0,3
104;0,3
104;0
105;1,2
105;0,2
105;0
105;1,2
105;1,6
105;3,3
105;2,1
105;0
105;2,2
105;0
105;0,1
105;0
105;0
105;0
105;0
105;0
105;1,9
105;1,8
105;2,1
105;3,1
105;0,1
105;1,3
105;2,3
105;0
105;0,9
105;0
105;0
105;0,2
105;0,3
105;0,1
105;0
105;1,7
105;1,9
105;0
105;0,6
106;0,9
106;1,1
106;1,4
106;2,3
106;1,7
106;3
106;2,3
106;2,3
106;3,4
106;3,9
106;0,3
106;2,9
106;0,1
106;1
106;0,8
106;0
106;0,1
106;1,8
106;0
106;0,2
106;2,8
106;1,9
106;2,3
106;2,9
106;1,1
106;0
106;1,3
106;0
106;2,9
106;0
106;0
106;1,2
106;2,7
107;1,7
107;1,3
107;1,7
107;1,2
107;0
107;1,3
107;2,7
107;0
107;0,2
107;1,1
107;0,4
107;0,8
107;2,6
107;1,2
107;0
107;2
107;2,1
107;0
107;1,5
107;0,8
107;0
107;0
107;0
107;0,6
107;0
107;0
107;0
107;1,4
107;3,4
107;2,8
107;1,1
107;1,9
107;2
107;0
107;0
107;1,9
107;0
107;0
107;0
107;1,3
107;0
107;1,5
107;0,1
107;0
108;0,2
108;2,7
108;0
108;1,3
108;2,6
108;3,3
108;2,1
108;1,5
108;0,2
108;1,7
108;2,2
108;0,2
108;1,2
108;0,8
108;0,8
108;2,7
108;0
108;2,1
108;1,6
108;1,4
108;0
108;1,9
108;2
108;2,1
108;0
108;2,2
108;0
108;0,1
108;0,4
109;0,4
109;2,5
109;0,3
109;1,5
109;0
109;2
109;2
109;0,7
109;0
109;0
109;0,1
109;2,2
109;0
109;0,1
109;1,4
109;0
109;0,2
109;0,7
109;0
109;1,4
109;3
109;3,3
109;2,4
109;1,1
109;1,4
109;0
109;1,2
109;0
109;0
109;0
109;0
109;0
110;0
110;1,3
110;1,3
110;1
110;1,6
110;1,8
110;0
110;2,4
110;0
110;2,7
110;0
110;1,7
110;2
110;3,3
110;0
110;1,4
110;0
110;0
110;0
110;0,5
110;1
110;0
110;0,8
111;0,9
111;2,1
111;2,4
111;1,8
111;1,5
111;0
111;3,2
111;2,4
111;1
111;2,9
111;0
111;0
111;1,6
111;0
111;1,5
111;0
111;0
111;0,9
111;3,6
111;3,1
111;1,3
111;3,1
111;0,2
111;1,1
111;0
111;2
111;1,4
111;0
111;0,4
111;0,9
111;0
112;1
112;3,5
112;2,2
112;0,3
112;1,1
112;1,1
112;1,2
112;0
112;0
112;1,7
112;0
112;0
112;0
112;0,2
112;3,1
112;0,2
112;2,5
112;2
112;1,9
112;1,6
112;1,3
112;1,3
112;0
112;0
112;1,2
112;0
112;0
112;0
112;0
112;0,4
112;0,1
113;1,3
113;0
113;1,1
113;0,8
113;0,5
113;2,1
113;0,5
113;2,8
113;0
113;0
113;0,7
113;2,9
113;2
113;1,2
113;0
113;0
113;0,5
113;0,1
113;0
113;0
113;2,9
113;0
113;0,2
113;1,6
113;2
113;1,9
113;0
113;1,1
113;0,9
113;0
113;0
113;0
113;0
114;1,8
114;1,8
114;0,3
114;0,5
114;1,4
114;1,2
114;1,1
114;0
114;1,6
114;1
114;0
114;0
114;1,9
114;2,4
114;0
114;1,8
114;2,2
114;0
114;2,7
114;2
114;3,3
114;0
114;0
114;0,9
114;0
114;0
115;2,5
115;0,5
115;2,8
115;0,2
115;0,7
115;0
115;1,5
115;0
115;0
115;1,7
115;0,1
115;0
115;2,3
115;0
115;2,3
115;0
115;2
115;0
115;0
115;0
115;0
115;0
115;0
115;0,1
115;0
115;0
116;2,3
116;0
116;0
116;0,8
116;1,4
116;1,7
116;0
116;1,1
116;2,9
116;1,9
116;0
116;0
116;0
116;0
116;0,6
116;1,6
116;0
116;0,1
116;2,1
116;1,8
116;1,8
116;1,4
116;0
116;0
116;0,3
116;0
116;0,1
116;0
116;0
117;2,1
117;0
117;1,7
117;0,3
117;0
117;0
117;1,6
117;2,3
117;0
117;2,5
117;2,5
117;0
117;0,9
117;2,3
117;1,2
117;0,2
117;1,3
117;0
117;1,8
117;0,1
118;1,4
118;0,9
118;2,9
118;0,2
118;0,1
118;0,8
118;0
118;0
118;0
118;0,6
118;0
118;1,1
118;0
118;0
118;0,7
118;0
118;0
118;0,6
118;2,1
118;0
118;1,3
118;2,1
118;0
118;0
119;1,8
119;0,8
119;0
119;1
119;1,2
119;0,7
119;1,3
119;1,1
119;0
119;1,6
119;5,5
119;0
119;3
119;0,4
119;0,7
119;0,1
119;0
119;0
119;0
119;0
119;2,1
119;1,7
119;1,5
119;2,7
119;3,7
119;2,2
119;0,5
120;1,9
120;0,1
120;1,2
120;1,1
120;1,1
120;1
120;0,7
120;0,2
120;2,5
120;1,9
120;2,2
120;0,8
120;0
120;0,9
120;0,1
120;1,5
120;0,9
120;0
120;0
120;0
120;1,4
120;0
120;0
120;2,4
120;0
120;0
120;0
121;0,6
121;1,7
121;0
121;1,4
121;0,5
121;1,1
121;1,9
121;0
121;1,1
121;3
121;0
121;0
121;0
121;0
121;1,8
121;0
121;1
121;0
121;1,4
121;2,3
121;0
121;0
121;2,3
121;0
121;0,6
121;1,6
121;0
121;0
121;0
121;0,1
121;0,7
121;0
121;0
122;1,3
122;2
122;0,7
122;0,1
122;1,9
122;1,3
122;0
122;1,8
122;0
122;3,1
122;0
122;0
122;0
122;0
122;0
122;0
122;0
122;0
122;0,3
123;0,1
123;0
123;0,4
123;1,5
123;1,5
123;2,4
123;1,3
123;0
123;0
123;1
123;0
123;0
123;0
123;0
123;1,6
123;1,3
123;1,9
123;1,6
123;2,4
123;1,1
123;0
123;0
123;0
123;0
123;0
123;0
124;3
124;2,5
124;0,7
124;2,5
124;2,7
124;2,3
124;0
124;0
124;0
124;0
124;0
124;1,1
124;1,7
124;0
124;0
125;1,5
125;1,9
125;0
125;0,6
125;0
125;1,2
125;0
125;0
125;0,3
125;0,7
125;0
125;0
125;3,1
125;0
125;1,9
125;0
125;0
125;0
125;0,5
125;0
125;0
126;0,1
126;3,2
126;0
126;2,2
126;0,4
126;0
126;1,2
126;1
126;2,1
126;1,5
126;0
126;0
126;2,1
126;0,9
126;1,2
126;1,4
126;0,7
126;0
127;2,5
127;1,8
127;1
127;1,5
127;1,5
127;1,3
127;1,9
127;1,9
127;1,3
127;2,9
127;2,4
127;2
127;0
127;1,4
127;0
127;2,4
127;2
127;0
127;2,6
127;0
127;1
127;1,9
127;2,1
127;0
127;0
127;0
127;0
127;0
128;1,6
128;2
128;0,6
128;0,8
128;0,3
128;1,5
128;2,1
128;2,6
128;0,9
128;0,3
128;0
128;0
128;0
128;0
128;2,1
128;1,6
128;0
128;0
128;0
128;0
128;0
129;1,8
129;0
129;1,5
129;0
129;1,1
129;2,1
129;1,2
129;0,1
129;3,7
129;1,7
129;0
129;0
129;0
129;1,6
129;3,2
129;0
129;0
129;0
130;1,9
130;1,1
130;0,2
130;0
130;3,4
130;1,5
130;1,7
130;0,3
130;0
130;0
130;0
130;0
130;0
130;0
131;2,6
131;0
131;1,4
131;0
131;0,5
131;0,1
131;1,4
131;0
131;0
131;1,1
131;1,3
131;0
132;0,9
132;1
132;0
132;1,5
132;0
132;1,3
132;1,9
132;0
132;0
132;0
132;0
132;0
132;0
132;1,9
132;0
132;1,1
132;2,2
132;2,1
132;0
132;0,1
132;0
133;1
133;0,1
133;0,1
133;1
133;1,8
133;1,5
133;3
133;0,4
133;0
133;0
133;1,1
133;3
133;0
133;1,2
133;1,1
133;0,2
133;0,3
133;0
133;0
134;1,1
134;3
134;0,1
134;2,1
134;0,3
134;0
134;0
134;3,6
134;3
134;0
134;1,9
134;1,8
134;2
134;0
134;0
134;0
134;0
135;3
135;1,2
135;0
135;0,1
135;1,7
135;2,6
135;0,2
135;0
135;0,8
135;0
135;0
135;3
135;0
135;1,4
135;0,8
135;0
135;0
136;0,1
136;1,7
136;3,4
136;1,4
136;1,3
136;0,8
136;2,3
136;0,8
136;1,6
136;2
136;0
136;0
136;0
136;0
136;1,1
136;2,1
136;2,8
136;0
136;0
136;0
137;0,7
137;2,7
137;1
137;0
137;1,2
137;1,7
137;2,8
137;0,4
137;1
137;1,7
137;2
137;0,6
137;0
137;0
137;0
137;0
137;1,8
137;1,8
137;0
137;0,9
137;2,7
137;0
137;0
137;0,1
138;0
138;0,5
138;2,3
138;1,6
138;1,3
138;0
138;1,6
138;2,3
138;0,2
138;0,9
138;0
138;0
138;0
138;0
138;0
138;0,7
138;1,1
138;0
138;0,4
139;1,6
139;0
139;3
139;1,6
139;0
139;0
139;0
139;0
139;0
139;0
140;2,2
140;1,1
140;0
140;0
140;0,9
140;0
140;0
140;0
140;1,1
140;1,2
140;1,9
140;1,2
140;1,6
140;0
140;0,5
140;0
140;0,1
140;0
140;0
140;0
140;0,1
140;0
141;2,1
141;0
141;1,3
141;0
141;1,5
141;1,3
141;0
141;0
141;1,9
141;1,2
141;0,8
141;0
141;0
141;0
141;0
141;0
141;0
141;0,2
141;2,1
141;0
141;0
141;1
141;0
141;0
141;0
141;0
142;1,9
142;0
142;1,7
142;2,2
142;2
142;0
142;0,8
142;0
142;1,9
142;1,3
142;0
142;1,4
142;0
142;0
142;0
142;0
143;2,1
143;1,6
143;0,3
143;0
143;1,4
143;1,4
143;0
143;1,6
143;0
143;2,1
143;0
143;2
143;0
143;0
144;1,6
144;2,3
144;0
144;1,2
144;0
144;2,3
144;1,3
144;0,8
144;0
144;0,2
144;1,8
144;0,4
144;1,3
144;0
144;1,5
144;1,9
144;3,3
144;0
144;0
144;0
144;0
145;1,1
145;1
145;1,2
145;0
145;1,9
145;0
145;1,1
145;0
145;0,5
145;3,3
145;0
145;0
145;0,2
146;1,8
146;1,3
146;0
146;0
146;0
146;1
146;0
146;0
146;2,2
146;0,8
146;1,6
146;0,2
146;1,2
146;3,2
146;1,4
146;0
147;1,4
147;0
147;1,8
147;0
147;0,2
147;0,2
147;0
147;1,9
147;0
147;1,8
147;0,7
147;1,7
147;2,2
147;1,5
147;0
147;0
147;0
147;0
148;0,8
148;0,4
148;0,3
148;0
148;0
148;1,6
148;0,1
148;0
148;1,2
148;2,1
148;1,7
148;0,9
148;0
148;0,1
148;0,2
149;0,4
149;0
149;2,1
149;1,6
149;2
149;0
149;1,6
149;1,6
149;2,2
149;0
149;0,1
149;0
149;0
149;0,1
149;0
150;0,3
150;0,5
150;0
150;0
150;1,2
150;0
150;1,2
150;0
150;0
150;0
150;0
150;0
150;0
150;0
150;0
151;1,4
151;0
151;0,7
151;0
151;0
151;0
151;0
151;2
151;0
151;0
151;2
151;2,5
151;0
151;0,1
151;0
152;1,8
152;2,6
152;2,3
152;1,6
152;1,8
152;0,1
152;1,7
152;0,2
152;1,9
152;0,2
152;0,8
152;1,1
152;0
152;0,6
152;2,1
152;0
152;0,1
152;2,1
152;0
152;0
152;1,8
152;0
152;0
152;1,5
152;2
152;0
152;0
152;0
152;0
153;2,6
153;0
153;1,1
153;0
153;0
153;0,8
153;0
153;0
153;0,6
153;0
153;0
153;0
153;2,3
153;1,4
153;0
154;1,6
154;1,7
154;1,6
154;1,2
154;0,2
154;0
154;0,3
154;0
154;1,5
154;0,9
154;0,2
154;0,8
154;0
154;2,1
154;0
154;0
154;1,7
154;0
154;1,6
154;1,3
154;1,6
154;0
154;0
154;0
154;0
154;0
154;0
155;1,6
155;1,4
155;0,6
155;1,7
155;0
155;2,3
155;0
155;0,7
155;1
155;0,4
155;1,6
155;0,9
155;3,1
155;1,1
155;0
155;0
155;0
155;0,5
155;1,4
155;0,9
155;1,5
155;1,7
155;1,2
155;0
155;0
155;1,5
155;0
155;0
156;2,2
156;0
156;1
156;0,9
156;0
156;0,8
156;1,8
156;0,1
156;0
156;0
156;1,2
156;1,1
156;0,3
156;0,1
156;0
156;0
156;1,9
156;0,3
156;1,8
156;0
156;1,1
156;0
156;1,7
156;0
156;0
156;0
156;0,5
156;0
157;0
157;0
157;0
157;0
157;0,8
157;1,8
157;3,1
157;0,5
157;0
157;0
157;0
157;0
157;1,8
157;2,2
157;0
157;1,8
157;1,4
157;2,5
157;0
157;1
157;0
158;0
158;1,9
158;1,3
158;2
158;0,8
158;1,2
158;1,6
158;1,6
158;0
158;0,2
158;0
158;2,5
158;0
158;0,1
158;1,8
158;0
158;1,8
158;1,3
158;0
158;1
158;3,6
158;0
158;0
158;0
158;0
158;0
158;0
159;0
159;1,4
159;0
159;0,9
159;1,9
159;0
159;0
159;0,5
159;0
159;2,4
159;0
159;1,5
159;3
159;1,4
159;1,3
159;0
159;0
159;1
159;0
159;0
159;0
159;0
159;0
159;0
159;0
159;0
160;2,3
160;1,6
160;3
160;1,5
160;0,9
160;0,8
160;0
160;0,2
160;0
160;0
160;1,5
160;0
160;2,3
160;0,8
160;1,9
160;0
160;0,3
160;1,6
160;0,5
160;1,9
160;0
160;0
160;0
160;0
160;0
160;0
160;0
161;1
161;0,1
161;0
161;0
161;1,4
161;1,2
161;1,9
161;2,6
161;0
161;1,9
161;0
161;0
161;1,9
161;0
161;1
161;1,7
161;2,3
161;0,5
161;2
161;2,1
161;0
161;0
161;0
161;0
161;0
162;0,6
162;0
162;1,8
162;0,3
162;0,3
162;0,1
162;0,9
162;0
162;0
162;0
162;0
162;0
162;1,6
162;0
162;1,1
162;0,2
162;0
162;0
162;0
162;0
162;0
162;0
162;0
163;2,6
163;1,5
163;0,8
163;0,2
163;0
163;1,4
163;1,2
163;0
163;0
163;0
163;0,3
163;2,6
163;0,9
163;0
163;0
163;0,3
163;0
163;1,6
163;2,5
163;0,1
163;0
163;0
163;2,2
163;0
163;1,9
163;2,7
163;2
163;2,1
163;0,3
163;0
163;0
163;1,7
163;0,4
163;0
163;0
163;0,1
163;0
163;0
163;0
164;0
164;0,7
164;0
164;0
164;2,3
164;0
164;0
164;0
164;0
164;0
164;0
164;0,8
164;0
164;0
164;0,3
164;0,4
164;0
164;0
164;0
165;1,4
165;0,4
165;1,4
165;2,9
165;0,6
165;2,6
165;0
165;0,8
165;0
165;0
165;0,9
165;0
165;1
165;2,7
165;0,4
165;1
165;1,2
165;0
165;2,7
165;1,4
165;1,5
165;0,1
165;1,8
165;0
165;0,8
165;0
165;0
165;0
165;0
165;0
165;0
166;2,7
166;1,8
166;2,1
166;1,1
166;0,5
166;0
166;1,9
166;0,2
166;1,5
166;0
166;0
166;0
166;0
166;2
166;0,8
166;1,8
166;1,4
166;2,1
166;2,1
166;0
166;0,7
166;1,2
166;0
166;0
166;0
166;0
166;0
166;0
166;0
166;0
166;0
167;1
167;0,8
167;0
167;1,7
167;0
167;1,8
167;1,3
167;0,5
167;1,2
167;0,6
167;0
167;0
167;2,4
167;2,1
167;0,2
167;0
167;0
167;1,9
167;1,4
167;0
167;1,7
167;0
167;0
167;0
168;2,5
168;2,5
168;0
168;0
168;0
168;1,7
168;0
168;2,3
168;2,6
168;1,4
168;1,6
168;1,1
168;0,3
168;2
168;1,1
168;0
168;0,1
168;0
168;0
168;0
168;2,4
168;2,2
168;0
168;0,9
168;0,7
168;0
168;0,2
168;0
168;0
169;0,7
169;1,6
169;0,9
169;1,8
169;0
